"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"8:01:17.7150793 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:17.7151037 PM","Explorer.EXE","4732","QueryRemoteProtocolInformation","C:\Users\Radoslaw Motyka\inz tests","INVALID PARAMETER",""
"8:01:17.7151207 PM","Explorer.EXE","4732","QuerySecurityFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Information: Owner, DACL"
"8:01:17.7151339 PM","Explorer.EXE","4732","QueryNameInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Name: \Users\Radoslaw Motyka\inz tests"
"8:01:17.7152447 PM","Explorer.EXE","4732","QueryRemoteProtocolInformation","C:\Users\Radoslaw Motyka\inz tests","INVALID PARAMETER",""
"8:01:17.7152559 PM","Explorer.EXE","4732","QuerySecurityFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Information: Owner, Group, DACL"
"8:01:17.7152639 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","CreationTime: 12/6/2021 4:20:11 PM, LastAccessTime: 12/9/2021 8:01:17 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: D"
"8:01:17.7152817 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:17.7158922 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:17.7159110 PM","Explorer.EXE","4732","QueryRemoteProtocolInformation","C:\Users\Radoslaw Motyka\inz tests","INVALID PARAMETER",""
"8:01:17.7159251 PM","Explorer.EXE","4732","QuerySecurityFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Information: Owner, DACL"
"8:01:17.7159365 PM","Explorer.EXE","4732","QueryNameInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Name: \Users\Radoslaw Motyka\inz tests"
"8:01:17.7160394 PM","Explorer.EXE","4732","QueryRemoteProtocolInformation","C:\Users\Radoslaw Motyka\inz tests","INVALID PARAMETER",""
"8:01:17.7160505 PM","Explorer.EXE","4732","QuerySecurityFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Information: Owner, Group, DACL"
"8:01:17.7160588 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","CreationTime: 12/6/2021 4:20:11 PM, LastAccessTime: 12/9/2021 8:01:17 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: D"
"8:01:17.7160746 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:17.7203235 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"8:01:17.7203786 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:01:17.7203955 PM","Explorer.EXE","4732","FileSystemControl","C:\Users\Radoslaw Motyka\inz tests","NOT REPARSE POINT","Control: FSCTL_GET_REPARSE_POINT"
"8:01:17.7204092 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:17.7204589 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:01:17.7204725 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:17.7205312 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:01:17.7205592 PM","Explorer.EXE","4732","DeviceIoControl","C:\Users\Radoslaw Motyka\inz tests","INVALID PARAMETER","Control: IOCTL_MOUNTDEV_QUERY_DEVICE_NAME"
"8:01:17.7205931 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:17.7206501 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:01:17.7206647 PM","Explorer.EXE","4732","FileSystemControl","C:\Users\Radoslaw Motyka\inz tests","NOT REPARSE POINT","Control: FSCTL_GET_REPARSE_POINT"
"8:01:17.7206755 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:17.7223316 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:17.7223484 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","CreationTime: 12/6/2021 4:20:11 PM, LastAccessTime: 12/9/2021 8:01:17 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: D"
"8:01:17.7223565 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:17.7224315 PM","Explorer.EXE","4732","QueryDirectory","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: inz tests, 2: inz tests"
"8:01:17.7236388 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:17.7236753 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:17.7236829 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:18.0157570 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:18.0157910 PM","Explorer.EXE","4732","QuerySecurityFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","BUFFER OVERFLOW","Information: Owner, Group, DACL"
"8:01:18.0158053 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:18.0158965 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:18.0159170 PM","Explorer.EXE","4732","QuerySecurityFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Information: Owner, Group, DACL"
"8:01:18.0159291 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:18.2737713 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:18.2738173 PM","Explorer.EXE","4732","QueryDirectory","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: haslo0.txt, 2: haslo0.txt"
"8:01:18.2738449 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:18.2800346 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:18.2800597 PM","Explorer.EXE","4732","QueryNetworkOpenInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, AllocationSize: 1/1/1601 1:00:00 AM, EndOfFile: 1/1/1601 1:00:00 AM, FileAttributes: A"
"8:01:18.2800727 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.0426198 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.0426559 PM","Explorer.EXE","4732","QuerySecurityFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","BUFFER OVERFLOW","Information: Label"
"8:01:19.0426715 PM","Explorer.EXE","4732","QuerySecurityFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Information: Label"
"8:01:19.0426889 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.0428052 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.0428407 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:19.0428570 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.0429923 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.0430156 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:19.0430292 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.0431409 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt:Zone.Identifier","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:01:19.0566595 PM","smartscreen.exe","5348","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.0566850 PM","smartscreen.exe","5348","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:19.0566948 PM","smartscreen.exe","5348","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.0567609 PM","smartscreen.exe","5348","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.0567862 PM","smartscreen.exe","5348","QueryStandardInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","AllocationSize: 102,400, EndOfFile: 100,000, NumberOfLinks: 1, DeletePending: False, Directory: False"
"8:01:19.0567955 PM","smartscreen.exe","5348","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.0629947 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.0630183 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","CreationTime: 12/6/2021 4:20:11 PM, LastAccessTime: 12/9/2021 8:01:19 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: D"
"8:01:19.0630316 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:19.1309948 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1310117 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:19.1310188 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.1310989 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1311100 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:19.1311164 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.1312352 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1312503 PM","Explorer.EXE","4732","QueryDirectory","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: haslo0.txt, 2: haslo0.txt"
"8:01:19.1312650 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:19.1464990 PM","Explorer.EXE","4732","QueryDirectory","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","FileInformationClass: FileIdBothDirectoryInformation, Filter: inz tests, 2: inz tests"
"8:01:19.1468052 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1468255 PM","Explorer.EXE","4732","QueryNetworkOpenInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","CreationTime: 12/6/2021 4:20:11 PM, LastAccessTime: 12/9/2021 8:01:19 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, AllocationSize: 1/1/1601 1:00:00 AM, EndOfFile: 1/1/1601 1:00:00 AM, FileAttributes: D"
"8:01:19.1468370 PM","Explorer.EXE","4732","FileSystemControl","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Control: FSCTL_CREATE_OR_GET_OBJECT_ID"
"8:01:19.1468558 PM","Explorer.EXE","4732","QueryObjectIdInformationVolume","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","ObjectId: DE4477C4C844B840B3D8E4AA97058BB0"
"8:01:19.1470769 PM","Explorer.EXE","4732","QueryNameInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Name: \Users\Radoslaw Motyka\inz tests"
"8:01:19.1470907 PM","Explorer.EXE","4732","QueryNameInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Name: \Users\Radoslaw Motyka\inz tests"
"8:01:19.1471326 PM","Explorer.EXE","4732","QueryNormalizedNameInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:19.1471536 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:19.1614402 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1614570 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:19.1614641 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.1615506 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1615623 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:19.1615753 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.1635892 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1636046 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","CreationTime: 12/6/2021 4:20:11 PM, LastAccessTime: 12/9/2021 8:01:19 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: D"
"8:01:19.1636448 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:19.1638102 PM","Explorer.EXE","4732","QueryDirectory","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: inz tests, 2: inz tests"
"8:01:19.1646530 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1646680 PM","Explorer.EXE","4732","QueryBasicInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, FileAttributes: A"
"8:01:19.1646754 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.1766836 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.1767075 PM","Explorer.EXE","4732","FileSystemControl","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Control: FSCTL_CREATE_OR_GET_OBJECT_ID"
"8:01:19.1770331 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.2030789 PM","NOTEPAD.EXE","6820","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.2254892 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.2255078 PM","Explorer.EXE","4732","QueryNetworkOpenInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","CreationTime: 12/9/2021 4:26:55 PM, LastAccessTime: 12/9/2021 7:34:57 PM, LastWriteTime: 12/9/2021 4:30:34 PM, ChangeTime: 12/9/2021 4:30:34 PM, AllocationSize: 1/1/1601 1:00:00 AM, EndOfFile: 1/1/1601 1:00:00 AM, FileAttributes: A"
"8:01:19.2255183 PM","Explorer.EXE","4732","FileSystemControl","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Control: FSCTL_CREATE_OR_GET_OBJECT_ID"
"8:01:19.2255325 PM","Explorer.EXE","4732","QueryObjectIdInformationVolume","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","ObjectId: DE4477C4C844B840B3D8E4AA97058BB0"
"8:01:19.2255817 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"8:01:19.2256327 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.2256481 PM","Explorer.EXE","4732","FileSystemControl","C:\Users\Radoslaw Motyka\inz tests","NOT REPARSE POINT","Control: FSCTL_GET_REPARSE_POINT"
"8:01:19.2256602 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:19.2257353 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.2257773 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS",""
"8:01:19.2258060 PM","Explorer.EXE","4732","QueryNameInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Name: \Users\Radoslaw Motyka\inz tests\haslo0.txt"
"8:01:19.2258179 PM","Explorer.EXE","4732","QueryNameInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS","Name: \Users\Radoslaw Motyka\inz tests\haslo0.txt"
"8:01:19.2258542 PM","Explorer.EXE","4732","QueryNormalizedNameInformationFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.2258767 PM","Explorer.EXE","4732","CloseFile","C:\Users\Radoslaw Motyka\inz tests\haslo0.txt","SUCCESS",""
"8:01:19.2307732 PM","Explorer.EXE","4732","CreateFile","C:\Users\Radoslaw Motyka\inz tests","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:01:19.2308068 PM","Explorer.EXE","4732","QueryRemoteProtocolInformation","C:\Users\Radoslaw Motyka\inz tests","INVALID PARAMETER",""
